title,pkg.filename,pkg.source,app.type,tags,app.title.full,app.title.short,app.credits,review.rating,text,review.status,pkg.version,review.summary,test.hw.model,test.hw.type,test.os.family,test.os.version
"com.ui.LapseItPro","com.ui.LapseItPro","com.amazon.venezia","non-game","non-game software","Lapse It Pro","Lapse It Pro","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.ulmon.android.citymaps2go","com.ulmon.android.citymaps2go","com.amazon.venezia","non-game","non-game software" "mobility" "offline maps","City Maps 2Go","City Maps 2Go","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.umonistudio.tile","com.umonistudio.tile","com.android.vending","game","videogame" "infinite runner" "reflex","Piano Tiles","Piano Tiles","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.untappdllc.app","com.untappdllc.app","com.android.vending","non-game","non-game software","Untappd","Untappd","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.upgame.glowhockey","com.upgame.glowhockey","com.android.vending","game","videogame" "air hockey" "flicking" "sport" "two players","Glow Air Hockey","Glow Air Hockey","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.uplayonline.traincrisis_lite","com.uplayonline.traincrisis_lite","com.android.vending","game","videogame","Train Crisis HD Lite","Train Crisis HD Lite","U-Play Online","3","Fun plumber-like, short demo.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.upopa.hopeless","com.upopa.hopeless","com.android.vending","game","videogame","Hopeless","Hopeless","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.uppercut_games.epochhumble","com.uppercut_games.epochhumble","humblebundle","game","videogame","EPOCH","EPOCH","Uppercut Games","1","Beau, jouable mais hyper-répétitif et convenu. Comme beaucoup de jeux actuels, le seul stimulus pour continuer est la découverte des nouvelles armes. Maigre.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.uqer.DarkChess","com.uqer.DarkChess","com.android.vending","game","videogame" "boardgame conversion","Dark Chess Online","Dark Chess Online","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.urbandroid.lux","com.urbandroid.lux","com.android.vending","non-game","non-game software" "display manager" "filter","Twilight","Twilight","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.urbandroid.mind","com.urbandroid.mind","com.android.vending","non-game","non-game software","Mindroid","Mindroid","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.urbandroid.number","com.urbandroid.number","com.android.vending","non-game","non-game software","Number Remember","Number Remember","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.urbandroid.sleep","com.urbandroid.sleep","com.android.vending","non-game","non-game software","Sleep","Sleep","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.ustwo.blipblupfree","com.ustwo.blipblupfree","com.android.vending","game","videogame" "puzzle" "highlight all","Blip Blup","Blip Blup","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.ustwo.monumentvalley","com.ustwo.monumentvalley","com.amazon.venezia","game","videogame","Monument Valley","Monument Valley","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.vectorunit.red.humble","com.vectorunit.red.humble","humblebundle","game","videogame" "racing","Riptide GP2","Riptide GP2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.vectorunit.redamazon","com.vectorunit.redamazon","com.amazon.venezia","game","videogame","Riptide GP2","Riptide GP2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.veewo.a1024mon","com.veewo.a1024mon","com.android.vending","game","videogame" "sliding tiles" "puzzle","Monster Grow!","Monster Grow!","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.veloce.carebike","com.veloce.carebike","com.amazon.venezia","non-game","non-game software","Caring for your bicycle","Caring for your bicycle","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.venturads.airhockey","com.venturads.airhockey","com.amazon.venezia","game","videogame","AirHockeyFun","AirHockeyFun","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.vg.cubemaze3dballtravel","com.vg.cubemaze3dballtravel","com.android.vending","game","videogame" "marble maze","Cube Maze 3D Ball Travel","Cube Maze 3D Ball Travel","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.vg.kickthecritter","com.vg.kickthecritter","com.android.vending","game","videogame","KickTheCritter","KickTheCritter","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.vistapps.classicfootball","com.vistapps.classicfootball","com.amazon.venezia","game","videogame","Classic Football","Classic Football","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.vlaaad.dice","com.vlaaad.dice","com.android.vending","game","videogame","Dice Heroes","Dice Heroes","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.vladi.weatherexplorer","com.vladi.weatherexplorer","com.amazon.venezia","non-game","non-game software","WeXplorer","WeXplorer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.vlambeer.RidiculousFishing.humble","com.vlambeer.RidiculousFishing.humble","humblebundle","game","videogame" "tilting","Ridiculous Fishing","Ridiculous Fishing","Vlambeer","2","Urthwurm vertical utilisant le gyroscope du device. Pêche saugrenue et fun par petites doses. Mais rien de génial… J'y rejouerai probablement trois-quatre fois mais pas au-delà. Trop casual pour son bien.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.volchok.lonesomeNovember","com.volchok.lonesomeNovember","com.android.vending","game","videogame","Choose to Survive","Choose to Survive","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wadjeteye.geminirue.humble","com.wadjeteye.geminirue.humble","humblebundle","game","videogame" "adventure","GeminiRue","GeminiRue","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wadjeteye.shivah.humble","com.wadjeteye.shivah.humble","humblebundle","game","videogame" "adventure","Shivah","Shivah","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wadjeteyegames.BlackwellConvergence.humble","com.wadjeteyegames.BlackwellConvergence.humble","humblebundle","game","videogame","BlackwellConvergence","BlackwellConvergence","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wadjeteyegames.BlackwellLegacy.humble","com.wadjeteyegames.BlackwellLegacy.humble","humblebundle","game","videogame" "adventure","BlackwellLegacy","BlackwellLegacy","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wadjeteyegames.BlackwellUnbound.humble","com.wadjeteyegames.BlackwellUnbound.humble","humblebundle","game","videogame","BlackwellUnbound","BlackwellUnbound","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wardrumstudios.auralux","com.wardrumstudios.auralux","com.android.vending","game","videogame" "realtime strategy" "galactic conquest like","Auralux","Auralux","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.warlings","com.warlings","com.android.vending","game","videogame","Warlings","Warlings","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.watabou.pixeldungeon","com.watabou.pixeldungeon","com.android.vending","game","videogame","Pixel Dungeon","Pixel Dungeon","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.WazaBe.android.BatteryDrain","com.WazaBe.android.BatteryDrain","com.android.vending","non-game","non-game software" "battery manager" "monitor","BatteryDrain","BatteryDrain","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.waze","com.waze","com.android.vending","non-game","non-game software","Waze","Waze","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wazhack.WazHack","com.wazhack.WazHack","com.android.vending","game","videogame","WazHack","WazHack","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.weather.Weather","com.weather.Weather","com.android.vending","non-game","non-game software","The Weather Channel","The Weather Channel","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.webkey","com.webkey","com.android.vending","non-game","non-game software","Webkey","Webkey","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.weizoo.game.go.HappyGo","com.weizoo.game.go.HappyGo","com.android.vending","game","videogame","Happy Go","Happy Go","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.westlake.enigmo","com.westlake.enigmo","com.amazon.venezia","game","videogame","Enigmo","Enigmo","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wharfgames.atoms","com.wharfgames.atoms","com.android.vending","game","videogame" "puzzle","Atoms","Atoms","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.whirlscape.minuumfree","com.whirlscape.minuumfree","com.android.vending","non-game","non-game software","Minuum","Minuum","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.whitewhalegames.godofblades.humble","com.whitewhalegames.godofblades.humble","humblebundle","game","videogame","God of Blades","God of Blades","White Whale Games","1","Tap, swipe, slash, tap, swipe, slash … rronflllfll ;","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.whj1972.jfrotz","com.whj1972.jfrotz","com.android.vending","non-game","non-game software" "interactive fiction" "interpreter","JFrotz","JFrotz","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wickeyware.minesofmars.humble","com.wickeyware.minesofmars.humble","humblebundle","game","videogame","Mines Of Mars","Mines Of Mars","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wise.keypad","com.wise.keypad","com.android.vending","non-game","non-game software","Big Keyboard","Big Keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wolfsoft.dotd","com.wolfsoft.dotd","com.android.vending","non-game","non-game software","DOTD","DOTD","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.worms2armageddon.app.humble","com.worms2armageddon.app.humble","humblebundle","game","videogame" "artilery","Worms 2: Armageddon","Worms 2: Armageddon","Team 17","5","Adaptation parfaitement réussie ! Beau, varié, maniable, difficulté croissante… Toujours aussi plaisant !","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wuala.android","com.wuala.android","com.android.vending","non-game","non-game software","Wuala","Wuala","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wulven.shadowera","com.wulven.shadowera","com.android.vending","game","videogame","Shadow Era","Shadow Era","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.wylsoft.shardwarsdungeon","com.wylsoft.shardwarsdungeon","com.android.vending","game","videogame","ShardWars Dungeon","ShardWars Dungeon","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.XaviPastor.teniorion","com.XaviPastor.teniorion","com.android.vending","non-game","non-game software","Teniorion Simulator","Teniorion Simulator","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.xenris.liquidwarsos","com.xenris.liquidwarsos","fdroid","game","videogame","Liquid Wars OS","Liquid Wars OS","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.xnview.XnInstantPro","com.xnview.XnInstantPro","com.amazon.venezia","non-game","non-game software","XnInstant Pro","XnInstant Pro","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.xnview.XnRetroPro","com.xnview.XnRetroPro","com.amazon.venezia","non-game","non-game software","XnRetro Pro","XnRetro Pro","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.xoise.mancala","com.xoise.mancala","com.android.vending","game","videogame" "boardgame conversion" "mancala","Mancala","Mancala","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.yodo1.crossyroad","com.yodo1.crossyroad","com.android.vending","game","videogame","Crossy Road","Crossy Road","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.yokiyo.engine","com.yokiyo.engine","com.android.vending","game","videogame","Yokiyo FREE","Yokiyo FREE","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zachtronicsindustries.android.spacechem.humblebundle","com.zachtronicsindustries.android.spacechem.humblebundle","humblebundle","game","videogame","SpaceChem","SpaceChem","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zagayevskiy.pacman","com.zagayevskiy.pacman","fdroid","game","videogame","Pyroman: Jaws of Fire","Pyroman: Jaws of Fire","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zenstudios.ZenPinball","com.zenstudios.ZenPinball","com.android.vending","game","videogame","Zen Pinball HD","Zen Pinball HD","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zeptolab.ctrexperiments.ads","com.zeptolab.ctrexperiments.ads","com.android.vending","game","videogame","Cut the Rope: Experiments FREE","Cut the Rope: Experiments FREE","ZeptoLab","2","Incredible Machine lite : sympa … mais rien ne pousse à essayer de réussir parfaitement les niveaux.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zeptolab.timetravel.paid.amazon","com.zeptolab.timetravel.paid.amazon","com.amazon.venezia","game","videogame","Cut the Rope Time Travel HD","Cut the Rope Time Travel HD","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zerointellect.bubbles","com.zerointellect.bubbles","com.android.vending","game","videogame" "boardgame conversion" "domination","Bubbles","Bubbles","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zhihua.gobang","com.zhihua.gobang","com.android.vending","game","videogame","Gobang Board Game","Gobang Board Game","JIAOINVENTIONS","1","Rudimentaire, trop facile et moche. aka Pente.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zl.inputmethod.latin","com.zl.inputmethod.latin","com.android.vending","non-game","non-game software","Kii keyboard","Kii keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zolmo.twentymm","com.zolmo.twentymm","com.amazon.venezia","non-game","non-game software","20 Minute Meals","20 Minute Meals","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zpwebsites.linuxonandroid","com.zpwebsites.linuxonandroid","com.android.vending","non-game","non-game software","Complete Linux Installer","Complete Linux Installer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zunaa.tng","com.zunaa.tng","com.android.vending","game","videogame","Tiger and Goat","Tiger and Goat","Zunaa Software","1","Injouable sur TFP. L'interface ne fonctionne pas correctement sur TFP. Impossible de jouer.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zutgames.glowgrid","com.zutgames.glowgrid","com.android.vending","game","videogame","GlowGrid","GlowGrid","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.zynga.drop7","com.zynga.drop7","com.android.vending","game","videogame","Drop7","Drop7","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"cook.timer","cook.timer","com.android.vending","non-game","non-game software" "time" "timer","Ultimate Cook Timer","Ultimate Cook Timer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"coolcherrytrees.games.reactor","coolcherrytrees.games.reactor","com.android.vending","game","videogame" "reflex" "two players","2 Player Reactor","2 Player Reactor","Cool Cherry Trees","3","Terne, répétitif mais FUN. Mériterait un meilleur traitement graphique (HD) et une plus grande variété d'épreuves.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"cz.aponia.bor3","cz.aponia.bor3","com.android.vending","non-game","non-game software","Be-on-road","Be-on-road","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"cz.gdmt.AnnelidsDemo","cz.gdmt.AnnelidsDemo","com.android.vending","game","videogame" "artilery","Annelids","Annelids","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"dalama.achtBitGamesQuartett","dalama.achtBitGamesQuartett","com.android.vending","game","videogame","8BitGames","8BitGames","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"dalmax.games.turnBasedGames.nineMenSMorris","dalmax.games.turnBasedGames.nineMenSMorris","com.android.vending","game","videogame" "boardgame conversion","Dalmax Men's Morris","Dalmax Men's Morris","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"dasher.android","dasher.android","com.android.vending","non-game","non-game software","Dasher","Dasher","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.agrothe.go","de.agrothe.go","com.android.vending","game","videogame" "boardgame conversion" "go","GOdroid","GOdroid","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.android.telnet","de.android.telnet","com.android.vending","non-game","non-game software" "network" "log viewer","Network Signal Info","Network Signal Info","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.android.wifiscanner","de.android.wifiscanner","com.android.vending","non-game","non-game software" "network" "analyser","WiFi Overview 360","WiFi Overview 360","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.android_telefonie.appmanager","de.android_telefonie.appmanager","com.android.vending","non-game","non-game software","AppMonster Free","AppMonster Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.codaweb.spacekeeper","de.codaweb.spacekeeper","com.android.vending","game","videogame" "flicking","Space Keeper","Space Keeper","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.fhaachen.m32","de.fhaachen.m32","com.android.vending","non-game","non-game software" "programming","M32","M32","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.hms.xconstruction","de.hms.xconstruction","com.android.vending","game","videogame","X Construction Lite","X Construction Lite","CrossConstruct","1","Principe sympa, réalisation décevante.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.mgsimon.android.andtidwiki","de.mgsimon.android.andtidwiki","com.android.vending","non-game","non-game software","AndTidWiki","AndTidWiki","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.onyxbits.drudgery","de.onyxbits.drudgery","fdroid","game","videogame","Drudgery","Drudgery","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.onyxbits.listmyapps","de.onyxbits.listmyapps","com.android.vending","non-game","non-game software" "application manager" "list","List My Apps","List My Apps","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.onyxbits.textfiction","de.onyxbits.textfiction","fdroid","game","videogame","Text Fiction","Text Fiction","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.owleet.angularis","de.owleet.angularis","com.android.vending","game","videogame" "reflex" "arcade","Angularis","Angularis","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.robv.android.xposed.installer","de.robv.android.xposed.installer","web=http://repo.xposed.info/module/de.robv.android.xposed.installer","non-game","non-game software" "store","Xposed Installer","Xposed Installer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.sistance.android.explode","de.sistance.android.explode","com.android.vending","game","videogame","Explode!","Explode!","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.weblantis.connectz","de.weblantis.connectz","com.amazon.venezia","game","videogame","ConnectZ","ConnectZ","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"de.worldiety.athentech.perfectlyclear","de.worldiety.athentech.perfectlyclear","com.amazon.venezia","non-game","non-game software","Perfectly Clear","Perfectly Clear","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"dev.ukanth.ufirewall","dev.ukanth.ufirewall","com.android.vending","non-game","non-game software" "security" "network" "firewall","AFWall+","AFWall+","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"es.socialpoint.DragonCity","es.socialpoint.DragonCity","com.android.vending","game","videogame","DragonCity","DragonCity","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"es.socialpoint.MonsterLegends","es.socialpoint.MonsterLegends","com.android.vending","game","videogame","Monsters","Monsters","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"eu.bl.hexxagon","eu.bl.hexxagon","com.android.vending","game","videogame" "boardgame conversion" "domination","Hexxagon","Hexxagon","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"eu.chainfire.cf3d.cflumen","eu.chainfire.cf3d.cflumen","com.android.vending","non-game","non-game software" "display manager" "filter","CF.lumen","CF.lumen","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"eu.chainfire.supersu","eu.chainfire.supersu","com.android.vending","non-game","non-game software" "root manager","SuperSU","SuperSU","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"eu.curvedcat.talesofpocoro.demo","eu.curvedcat.talesofpocoro.demo","com.android.vending","game","videogame","Tales of Pocoro Demo","Tales of Pocoro Demo","Curved Cat Games","1","Step-on-every-tile puzzler simpliste. Pas mal de niveau dans la démo mais c'est tellement simple qu'elle dure 15 minutes. Et puis, pourquoi des gfx si petits ?","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"eu.johncasson.meerkatchallenge","eu.johncasson.meerkatchallenge","fdroid","game","videogame","Meerkat Challenge","Meerkat Challenge","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"eu.kowalczuk.rsync4android","eu.kowalczuk.rsync4android","com.android.vending","non-game","non-game software" "network" "backup" "rsync","rsync backup for Android","rsync backup for Android","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"eu.thedarken.sdm","eu.thedarken.sdm","com.android.vending","non-game","non-game software" "sdcard","SD Maid","SD Maid","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"fenris.game","fenris.game","com.android.vending","game","videogame","Monad","Monad","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"fishnoodle.canabalt_humble","fishnoodle.canabalt_humble","humblebundle","game","videogame" "obstacle runner","Canabalt HD","Canabalt HD","Semi Secret Software","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"fortunesofwar.free","fortunesofwar.free","com.android.vending","game","videogame","Fortunes of War FREE","Fortunes of War FREE","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"fr.opena.maze","fr.opena.maze","com.android.vending","game","videogame" "marble maze","Maze!","Maze!","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"fr.strasweb.browserquest","fr.strasweb.browserquest","fdroid","game","videogame","BrowserQuest","BrowserQuest","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"fr.xgouchet.lifewallpaper","fr.xgouchet.lifewallpaper","com.android.vending","non-game","non-game software" "wallpaper","LifeWallpaper","LifeWallpaper","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"fr.xtof54.dragonGoApp","fr.xtof54.dragonGoApp","fdroid","game","videogame","DragonGoApp","DragonGoApp","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"free.inputmethod.latin.perfectkeyboard","free.inputmethod.latin.perfectkeyboard","com.android.vending","non-game","non-game software","Perfect keyboard free","Perfect keyboard free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"fullsonorox.garethmurfin.co.uk","fullsonorox.garethmurfin.co.uk","com.android.vending","non-game","non-game software","Sonorox Sequecer (Tenori on)","Sonorox Sequecer (Tenori on)","Radiant Silver Labs","1","Mouais, sans grand intérêt.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"games.laylio.mightydungeons.demo","games.laylio.mightydungeons.demo","com.android.vending","game","videogame","Mighty Dungeons DEMO","Mighty Dungeons DEMO","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"gr.sullenart.games.einsteinsriddle","gr.sullenart.games.einsteinsriddle","com.android.vending","game","videogame","Einstein's Riddle","Einstein's Riddle","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"hk.doppio.game.jungle","hk.doppio.game.jungle","com.android.vending","game","videogame" "boardgame conversion","Jungle!","Jungle!","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"hr.podlanica","hr.podlanica","com.android.vending","non-game","non-game software","Music Volume EQ","Music Volume EQ","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"hu.monsta.pazaak","hu.monsta.pazaak","com.android.vending","game","videogame" "cardgame","Absolute Pazaak","Absolute Pazaak","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"imoblife.batterybooster","imoblife.batterybooster","com.android.vending","non-game","non-game software" "battery manager" "optimizer","Battery Booster Lite","Battery Booster Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"imoblife.memorybooster.lite","imoblife.memorybooster.lite","com.android.vending","non-game","non-game software" "memory manager" "optimizer","Memory Booster Lite","Memory Booster Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"imoblife.toolbox.full","imoblife.toolbox.full","com.android.vending","non-game","non-game software","All-In-One Toolbox","All-In-One Toolbox","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"imoblife.toolbox.full.plugin.timer","imoblife.toolbox.full.plugin.timer","com.android.vending","non-game","non-game software","Auto Tasks Plugin","Auto Tasks Plugin","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"in.hashstash.circuletsfree","in.hashstash.circuletsfree","com.android.vending","game","videogame" "two players","Circulets Free","Circulets Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"info.guardianproject.otr.app.im","info.guardianproject.otr.app.im","com.android.vending","non-game","non-game software","ChatSecure","ChatSecure","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"info.guardianproject.soundrecorder","info.guardianproject.soundrecorder","com.android.vending","non-game","non-game software","ChatSecureVoicePlugin","ChatSecureVoicePlugin","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
