title,pkg.filename,pkg.source,app.type,tags,app.title.full,app.title.short,app.credits,review.rating,text,review.status,pkg.version,review.summary,test.hw.model,test.hw.type,test.os.family,test.os.version
"non-game software" "security" "pest-control" "antivirus"§"com.qihoo.security","com.qihoo.security","com.android.vending","non-game",£,"360 Security","360 Security","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.qqhouse.dungeon18","com.qqhouse.dungeon18","com.android.vending","game",£,"Dungeon 18","Dungeon 18","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.quihand.backup","com.quihand.backup","com.android.vending","non-game",£,"Quick Backup","Quick Backup","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.quintstoffers.DataSync.beta","com.quintstoffers.DataSync.beta","com.android.vending","non-game",£,"DataSync","DataSync","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.qustomer.android","com.qustomer.android","com.android.vending","non-game",£,"Qustomer","Qustomer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion"§"com.rachum.amir.skyhiking.android","com.rachum.amir.skyhiking.android","com.android.vending","game",£,"Sky Hiking","Sky Hiking","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.radiangames.slydris","com.radiangames.slydris","com.amazon.venezia","game",£,"Slydris","Slydris","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.radiangames.supercrossfighter","com.radiangames.supercrossfighter","com.amazon.venezia","game",£,"Super CF","Super CF","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.rafoid.multimountsdcard.widget.free","com.rafoid.multimountsdcard.widget.free","com.android.vending","non-game",£,"Multi Mount SD-Card Lite","Multi Mount SD-Card Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "flicking" "air hockey"§"com.rastergrid.game.pocketsoccer","com.rastergrid.game.pocketsoccer","com.android.vending","game",£,"Pocket Soccer","Pocket Soccer","Rastergrid Entertainment","2","Contrôle difficile sur la TFP. Il y a parfois des shots brusques très puissants sans qu'on ne bouge le doigt et parfois les impulsions se soldent par un surplace. Le jeu a cependant l'air prometteur. Sera probablement meilleur en version HD.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion"§"com.ravensburgerdigital.scotlandyardmaster","com.ravensburgerdigital.scotlandyardmaster","com.android.vending","game",£,"Scotland Yard Master","Scotland Yard Master","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.rebelnow.fingerboard","com.rebelnow.fingerboard","com.android.vending","game",£,"Fingerboard Lite","Fingerboard Lite","RebelNow.com","1","Incontrôlable sur TFP.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.recax.mjclub","com.recax.mjclub","com.android.vending","game",£,"雀王會館","雀王會館","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "hack" "store"§"com.redphx.markethelper","com.redphx.markethelper","web=http://codekiem.com/2013/02/13/market-helper/","non-game",£,"Market Helper","Market Helper","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.redprawngames.colorino.android","com.redprawngames.colorino.android","com.android.vending","game",£,"Colorino","Colorino","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.reicast.emulator","com.reicast.emulator","fdroid","non-game",£,"reicast","reicast","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "racing"§"com.remedy.DeathRallyFREE","com.remedy.DeathRallyFREE","com.android.vending","game",£,"Death Rally","Death Rally","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.replay.festermudd1","com.replay.festermudd1","com.android.vending","game",£,"Fester Mudd","Fester Mudd","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.replica.replicaisland","com.replica.replicaisland","fdroid","game",£,"Replica Island","Replica Island","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.resonos.games.jewelblaster","com.resonos.games.jewelblaster","com.android.vending","game",£,"Jewel Blaster","Jewel Blaster","Resonos","1","Puzzle Bobble qui tourne… Mouais.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.rhmsoft.fm.hd","com.rhmsoft.fm.hd","com.android.vending","non-game",£,"File Manager HD","File Manager HD","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.ridgelineapps.resdicegame","com.ridgelineapps.resdicegame","fdroid","game",£,"Catan Dice Game","Catan Dice Game","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion"§"com.ridgelineapps.twixt","com.ridgelineapps.twixt","com.android.vending","game",£,"TwixT","TwixT","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.rj.processing.plasmasoundhd","com.rj.processing.plasmasoundhd","com.android.vending","non-game",£,"Plasma Sound","Plasma Sound","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.rnet.robominer","com.rnet.robominer","com.android.vending","game",£,"Robo Miner","Robo Miner","reiti.net","1","Répétitif, ergonomie bof …","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.robotentertainment.heroacademy","com.robotentertainment.heroacademy","humblebundle","game",£,"Hero Academy","Hero Academy","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "action" "puzzle" "arcade"§"com.robotinvader.fooding","com.robotinvader.fooding","com.android.vending","game",£,"Rise of Blobs","Rise of Blobs","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.robotinvader.knightmare","com.robotinvader.knightmare","com.android.vending","game",£,"Wind-up Knight","Wind-up Knight","Robot Invader","1","Simpliste, peu ergonomique et fausse gratuité. Simpliste, en tout cas dans les niveaux de « démonstration » gratuit : seuls les réflexes comptent (très proche de Line Runner sans en avoir l'élégance). Or les boutons sont plutôt mal placés pour une tablette. Enfin, on ne bénéficie que de quelques niveaux et objets « power-up ». Pour le reste, il faudra payer. D'ailleurs, on vous propose plusieurs fois de le faire « immédiatement » pour bénéficier d'un tarif réduit. Écœurement.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.roguetemple.hydroid","com.roguetemple.hydroid","fdroid","game",£,"Hydra Slayer","Hydra Slayer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.roguetemple.hyperroid","com.roguetemple.hyperroid","fdroid","game",£,"HyperRogue III","HyperRogue III","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.roksoft.profiteer","com.roksoft.profiteer","com.android.vending","game",£,"Profiteer Lite","Profiteer Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "document viewer" "comics" "donationware"§"com.rookiestudio.perfectviewer","com.rookiestudio.perfectviewer","com.android.vending","non-game",£,"Perfect Viewer","Perfect Viewer","Rookie001","5","Excellent lecteur de BD (comic books) & PDF. Stabilité, rapidité, richesse de fonctionnalités : qualité d'affichage optimale grâce à différents filtres de rendu et contrôles, découpage de l'écran en multiples zones réactives, gère parfaitement les cb7 (en plus des habituels cbr et cbz), etc. Dommage cependant qu'il ne permettent pas de cacher la barre des tâches d'Android et qu'il n'accepte pas certains formats (cba, cbt, tiff…)","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "document viewer" "comics" "pdf"§"com.rookiestudio.perfectviewer.pdfplugin","com.rookiestudio.perfectviewer.pdfplugin","com.android.vending","non-game",£,"Perfect Viewer PDF Plugin","Perfect Viewer PDF Plugin","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.Room247.Magnetoid","com.Room247.Magnetoid","com.android.vending","game",£,"MAGNETOID","MAGNETOID","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "network" "security" "firewall"§"com.rootuninstaller.firewall","com.rootuninstaller.firewall","com.android.vending","non-game",£,"Root Firewall","Root Firewall","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.rootuninstaller.free","com.rootuninstaller.free","com.android.vending","non-game",£,"Uninstaller Pro","Uninstaller Pro","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.rootuninstaller.uninstaller","com.rootuninstaller.uninstaller","com.android.vending","non-game",£,"Uninstaller","Uninstaller","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.rottzgames.logic","com.rottzgames.logic","com.android.vending","game",£,"Real Einstein Puzzle","Real Einstein Puzzle","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "artilery"§"com.rovio.angrybirds","com.rovio.angrybirds","com.android.vending","game",£,"Angry Birds","Angry Birds","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "artilery"§"com.rovio.angrybirdsstarwarsii.ads","com.rovio.angrybirdsstarwarsii.ads","com.android.vending","game",£,"Angry Birds Star Wars 2","Angry Birds Star Wars 2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.rovio.angrybirdsstarwarsii.premium.amz","com.rovio.angrybirdsstarwarsii.premium.amz","com.amazon.venezia","game",£,"Angry Birds","Angry Birds","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.rovio.angrybirdsstella","com.rovio.angrybirdsstella","com.android.vending","game",£,"Angry Birds","Angry Birds","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.roviostars.tinythief","com.roviostars.tinythief","com.amazon.venezia","game",£,"Tiny Thief","Tiny Thief","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.rubicon.dev.combatmonsters","com.rubicon.dev.combatmonsters","com.android.vending","game",£,"Combat Monsters","Combat Monsters","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "turn-based strategy"§"com.rubicon.dev.glwg.free","com.rubicon.dev.glwg.free","com.android.vending","game",£,"GLWG","GLWG","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.runestonegames.mysterycastle.episode1","com.runestonegames.mysterycastle.episode1","com.amazon.venezia","game",£,"Mystery Castle HD - Episode 1","Mystery Castle HD - Episode 1","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.RunnerGames.game.PumpkinsVsMonster_AD","com.RunnerGames.game.PumpkinsVsMonster_AD","com.android.vending","game",£,"PvM","PvM","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.rw.wildcube","com.rw.wildcube","com.android.vending","game",£,"Wild Cube","Wild Cube","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.rws.dungelotFree","com.rws.dungelotFree","com.android.vending","game",£,"Dungelot Lite","Dungelot Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "application manager" "store"§"com.s0up.goomanager","com.s0up.goomanager","com.android.vending","non-game",£,"GooManager","GooManager","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sagosago.Monsters","com.sagosago.Monsters","com.amazon.venezia","game",£,"Sago Mini Monsters","Sago Mini Monsters","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sam.hex","com.sam.hex","fdroid","game",£,"Hex","Hex","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.sand.airdroid","com.sand.airdroid","com.android.vending","non-game",£,"AirDroid","AirDroid","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sandeel.bushidoblocks","com.sandeel.bushidoblocks","fdroid","game",£,"Bushido Blocks","Bushido Blocks","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sapos_aplastados.game.clash_of_balls","com.sapos_aplastados.game.clash_of_balls","fdroid","game",£,"Clash of Balls","Clash of Balls","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "programming" "repl"§"com.sattvik.clojure_repl","com.sattvik.clojure_repl","com.android.vending","non-game",£,"Clojure REPL","Clojure REPL","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sbcgames.deadlyabyss2","com.sbcgames.deadlyabyss2","com.amazon.venezia","game",£,"DeadlyAbyss2","DeadlyAbyss2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.scottgames.fivenights_humble","com.scottgames.fivenights_humble","humblebundle","game",£,"Five Nights at Freddys","Five Nights at Freddys","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.sdp.calculator","com.sdp.calculator","com.amazon.venezia","non-game",£,"Calculator","Calculator","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "application manager"§"com.seasmind.android.gmappmgr","com.seasmind.android.gmappmgr","com.android.vending","non-game",£,"Gemini App Manager","Gemini App Manager","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sebalussolutions.milkinc","com.sebalussolutions.milkinc","com.amazon.venezia","game",£,"Retro Milk Inc. (Ad-Free)","Retro Milk Inc. (Ad-Free)","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "display manager"§"com.sebmorand.brightcom","com.sebmorand.brightcom","com.android.vending","non-game",£,"Screen Dimmer","Screen Dimmer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.secretexit.zb2.humble","com.secretexit.zb2.humble","humblebundle","game",£,"Zen Bound 2","Zen Bound 2","Secret Exit Ltd.","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sega.CrazyTaxi","com.sega.CrazyTaxi","humblebundle","game",£,"CrazyTaxi","CrazyTaxi","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "wallpaper"§"com.SEGA.HAPPY_SONIC","com.SEGA.HAPPY_SONIC","humblebundle","non-game",£,"Happy Sonic! Live Wallpaper.","Happy Sonic! Live Wallpaper.","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sega.sonic4ep2","com.sega.sonic4ep2","com.amazon.venezia","game",£,"Sonic4 epII","Sonic4 epII","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sega.sonic4epi","com.sega.sonic4epi","humblebundle","game",£,"Sonic4 EPI","Sonic4 EPI","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sega.soniccd","com.sega.soniccd","humblebundle","game",£,"Sonic CD","Sonic CD","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sega.sonicdash","com.sega.sonicdash","com.amazon.venezia","game",£,"Sonic Dash","Sonic Dash","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sega.ssasrsa","com.sega.ssasrsa","humblebundle","game",£,"Sonic Racing","Sonic Racing","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "dexterity" "puzzle"§"com.semisecretsoftware.Hundreds.humble","com.semisecretsoftware.Hundreds.humble","humblebundle","game",£,"Hundreds","Hundreds","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "two players"§"com.Sennep.OLOgame.humble","com.Sennep.OLOgame.humble","humblebundle","game",£,"OLO","OLO","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.senri.da.hb","com.senri.da.hb","humblebundle","game",£,"Devil's Attorney","Devil's Attorney","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "network"§"com.sensorly.viewer","com.sensorly.viewer","com.android.vending","non-game",£,"Sensorly","Sensorly","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.shadowblade.humble","com.shadowblade.humble","humblebundle","game",£,"Shadow Blade","Shadow Blade","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.shatteredpixel.shatteredpixeldungeon","com.shatteredpixel.shatteredpixeldungeon","com.android.vending","game",£,"Shattered Pixel Dungeon","Shattered Pixel Dungeon","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.shelko.android.w10","com.shelko.android.w10","com.android.vending","non-game",£,"W10 Keyboard","W10 Keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.shelko.android.w10.pro.fr.trial","com.shelko.android.w10.pro.fr.trial","com.android.vending","non-game",£,"W10 Keyboard Pro Trial","W10 Keyboard Pro Trial","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.shelko.android.w10.trial","com.shelko.android.w10.trial","com.android.vending","non-game",£,"W10 Keyboard Trial","W10 Keyboard Trial","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.shurik.droidzebra","com.shurik.droidzebra","fdroid","game",£,"DroidZebra","DroidZebra","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.siegecrafttd.humble","com.siegecrafttd.humble","humblebundle","game",£,"Siegecraft Defender","Siegecraft Defender","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.siine.ime","com.siine.ime","com.android.vending","non-game",£,"Siine Keyboard","Siine Keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.silentlexx.instead","com.silentlexx.instead","fdroid","game",£,"Instead","Instead","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "two players"§"com.sillycube.android.paperwar2player","com.sillycube.android.paperwar2player","com.android.vending","game",£,"Paper War for 2 player","Paper War for 2 player","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "whack-a-mole"§"com.sillycube.android.popieslite","com.sillycube.android.popieslite","com.android.vending","game",£,"Popies Lite","Popies Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.silvertree.cordy","com.silvertree.cordy","com.android.vending","game",£,"Cordy","Cordy","SilverTree Media","2","Ultra-courte démo pour un beau platformer. Cette démo est tellement courte qu'il est difficile de se faire une idée réelle du jeu.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.simongreen.chordkey","com.simongreen.chordkey","com.android.vending","non-game",£,"ChordKey (demo)","ChordKey (demo)","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.simplecity.amp_pro","com.simplecity.amp_pro","com.amazon.venezia","non-game",£,"Shuttle+","Shuttle+","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.singlecellsoftware.caustic","com.singlecellsoftware.caustic","com.android.vending","non-game",£,"Caustic","Caustic","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sixtostart.zombies5k_humble","com.sixtostart.zombies5k_humble","humblebundle","game",£,"Zombies 5k","Zombies 5k","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.sketchbookexpress","com.sketchbookexpress","com.android.vending","non-game",£,"SketchBookX","SketchBookX","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.skybound.TWDA","com.skybound.TWDA","humblebundle","game",£,"Walking Dead Assault","Walking Dead Assault","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.skylark95.amazonfreenotify","com.skylark95.amazonfreenotify","com.android.vending","non-game",£,"Free App Notifier","Free App Notifier","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sleepingbeastgames.spaceteam","com.sleepingbeastgames.spaceteam","com.android.vending","game",£,"Spaceteam","Spaceteam","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.slovoed.noreg.merriam_webster.english_english_unabridged","com.slovoed.noreg.merriam_webster.english_english_unabridged","com.amazon.venezia","non-game",£,"Unabridged","Unabridged","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.smartandroidapps.audiowidget","com.smartandroidapps.audiowidget","com.android.vending","non-game",£,"AudioManager","AudioManager","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.smarterdroid.wififiletransfer","com.smarterdroid.wififiletransfer","com.android.vending","non-game",£,"WiFi File Transfer","WiFi File Transfer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "puzzle"§"com.smartgameslive.roadblock","com.smartgameslive.roadblock","com.android.vending","game",£,"Roadblock","Roadblock","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "puzzle"§"com.smartgameslive.templetrapfree","com.smartgameslive.templetrapfree","com.android.vending","game",£,"Temple Trap Free","Temple Trap Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "puzzle"§"com.smartgameslive.titanic","com.smartgameslive.titanic","com.android.vending","game",£,"Titanic Lite","Titanic Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.softwarebakery.drivedroid","com.softwarebakery.drivedroid","com.android.vending","non-game",£,"DriveDroid","DriveDroid","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sonicjump.sonicjump","com.sonicjump.sonicjump","com.amazon.venezia","game",£,"SonicJump","SonicJump","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "marble maze"§"com.sonistudios.mmaze","com.sonistudios.mmaze","com.android.vending","game",£,"Crystal-Maze","Crystal-Maze","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.sonybmg.pinballrockshd","com.sonybmg.pinballrockshd","com.android.vending","game",£,"Pinball Rocks","Pinball Rocks","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "audio player" "mpd client"§"com.soreha.mpdclienthd.free","com.soreha.mpdclienthd.free","com.android.vending","non-game",£,"Droid MPD Client HD Free","Droid MPD Client HD Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.sorts","com.sorts","com.android.vending","non-game",£,"Sorts","Sorts","Dan Martensen","1","Bonne idée mal réalisée. Animation peu compréhensible pour la plupart des méthodes de tri. Dommage.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.Soverance.EndlessReach","com.Soverance.EndlessReach","com.amazon.venezia","game",£,"Endless Reach","Endless Reach","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.spacechicks.humble","com.spacechicks.humble","humblebundle","game",£,"Space Chicks","Space Chicks","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.spartacusrex.comicalite","com.spartacusrex.comicalite","com.android.vending","non-game",£,"com.spartacusrex.comicalite","com.spartacusrex.comicalite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "terminal emulator"§"com.spartacusrex.spartacuside","com.spartacusrex.spartacuside","com.android.vending","non-game",£,"Terminal IDE","Terminal IDE","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.spazedog.mounts2sd","com.spazedog.mounts2sd","com.android.vending","non-game",£,"Mounts2SD","Mounts2SD","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.spideroak.android","com.spideroak.android","com.android.vending","non-game",£,"SpiderOak","SpiderOak","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.spidweb.avadon.humble","com.spidweb.avadon.humble","humblebundle","game",£,"Avadon: The Black Fortress HD","Avadon: The Black Fortress HD","Spiderweb Software","2","Ultima-like : un jour peut-être. JDR/RPG ancienne mode en 3D isométrique. Pas particulièrement joli mais semble vaste et long, trop pour moi maintenant…","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.spokdev.snakedefender","com.spokdev.snakedefender","com.android.vending","game",£,"Snake Defender","Snake Defender","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "puzzle"§"com.spookyhousestudios.railmaze","com.spookyhousestudios.railmaze","com.android.vending","game",£,"Rail Maze","Rail Maze","Spooky House Studios","3","Fun and cute plumber-like puzzler. with many levels","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "time" "stopwatch" "timer"§"com.sportstracklive.stopwatch","com.sportstracklive.stopwatch","com.android.vending","non-game",£,"StopWatch & Timer","StopWatch & Timer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "music" "store"§"com.spotify.mobile.android.ui","com.spotify.mobile.android.ui","com.android.vending","non-game",£,"Spotify","Spotify","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "music" "store"§"com.spotify.music","com.spotify.music","com.android.vending","non-game",£,"Spotify","Spotify","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "match three (or more)"§"com.spryfox.tripletown","com.spryfox.tripletown","com.android.vending","game",£,"TripleTown","TripleTown","Spry Fox LLC","3","Match-3 puzzler bien pensé, bien réalisé. Dommage qu'il ne soit pas tout à fait « gratuit ». Mais il reste correct en ne poussant pas à l'achat et surtout pas à des achats multiples.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
